Date,SPY,IYR,IWN,EFA,EEM,GSG,TLT,USIG,HYG,VXX,VMFXX
2017-11-01,0.03056588,0.025650688999999997,0.028990163,-0.006749872,-0.003889376,0.012919946000000002,0.005302938,-0.003303823,-0.007799281,-0.056653882999999995,0.00084
2017-12-01,0.006980776,-0.01171159,-0.015886671,0.01662802,0.022125824,0.03826533,0.013906632,0.0036731409999999996,-0.0059238630000000006,-0.126681243,0.000851
2018-01-01,0.056359175,-0.030243236,0.012246528000000001,0.050206214000000006,0.082979625,0.037469206,-0.032555551,-0.009283236,0.000458411,0.073065867,0.0009720000000000001
2018-02-01,-0.036360412,-0.066573267,-0.049886075,-0.048347777,-0.058984879000000004,-0.036708049,-0.032428935,-0.019100776,-0.012829355,0.48030707,0.0010689999999999999
2018-03-01,-0.031290264,0.029183136000000002,0.007772406,-0.008396134,0.005414375999999999,0.023355817,0.026526328999999998,0.000918513,-0.0062659659999999995,0.06674189400000001,0.0010119999999999999
2018-04-01,0.005168215,0.002252526,0.018460782,0.015212363999999999,-0.028169027000000003,0.046246275,-0.022969672000000003,-0.012480505,0.0007005789999999999,-0.12132744699999999,0.001212
2018-05-01,0.024309071,0.033712362,0.058325932999999996,-0.018942556,-0.026214825,0.015499452,0.017800191,0.00167271,-0.003733952,-0.111378424,0.0012779999999999998
2018-06-01,0.001254877,0.03056656,0.004186672,-0.035014413,-0.051652372,0.012436366,0.004124732,-0.006123051,-0.00351365,-0.000541431,0.001405
2018-07-01,0.037046549,0.008314695,0.013265616000000001,0.028520173,0.035310378999999996,-0.036292553,-0.016595500000000003,0.004480569,0.0122238,-0.150054152,0.001466
2018-08-01,0.03191985,0.02375385,0.02393953,-0.022357738,-0.037672814,0.010428755,0.01086051,0.002509029,0.002786784,-0.053855917,0.00157
2018-09-01,0.001412296,-0.037989945,-0.028274971,0.009652533,-0.005791059,0.038417434,-0.030826474,-0.005932511999999999,0.000926376,-0.100707299,0.0016129999999999999
2018-10-01,-0.06910428,-0.023868984,-0.08909773300000001,-0.081335475,-0.08760481099999999,-0.061844329,-0.031465805,-0.018090217,-0.024178666,0.407490665,0.001614
2018-11-01,0.01854927,0.046984997,0.015765546999999998,0.004963198,0.049029672999999996,-0.110653334,0.015407642,-0.0047483379999999995,-0.008891524,-0.08275679799999999,0.0017469999999999999
2018-12-01,-0.093342994,-0.083638988,-0.126117316,-0.06356542400000001,-0.04917235599999999,-0.07213760599999999,0.053585365999999995,0.010496168,-0.029904307,0.36321439,0.001912
2019-01-01,0.0800656,0.114758449,0.109075652,0.066349126,0.10343054199999999,0.08345214599999999,0.003785689,0.023796002000000004,0.049445157,-0.24600981,0.001961
2019-02-01,0.032415812,0.007301899000000001,0.038987186,0.025366885,-0.015313222,0.034891422000000005,-0.015987575,-0.002213594,0.007519673,-0.113463179,0.001786
